[2025-02-17 10:23:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 386, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813037033}]}}
[2025-02-17 11:22:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 2140, 'op': 0, 'd': {'member': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'display_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-12-18T09:36:40.650000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '668317895616626711', 'suppress': False, 'session_id': '45054d7a5c952d733b33c163558c0daf', 'self_video': False, 'self_mute': True, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1053969038751047700', 'discoverable': True, 'deaf': False, 'channel_id': None}}
[2025-02-17 11:22:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:31] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-02-17 11:22:31] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 13, 'd': {'user_id': '668317895616626711'}}
[2025-02-17 11:22:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2141, 'op': 0, 'd': {'user': {'id': '668317895616626711'}, 'status': 'offline', 'guild_id': '901431481090596924', 'client_status': {}, 'activities': []}}
[2025-02-17 11:22:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:31] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2142, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 1 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816550060}]}}
[2025-02-17 11:22:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:33] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2143, 'op': 0, 'd': {'user': {'username': 'johnrealnoob', 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'status': 'online', 'guild_id': '1053969038751047700', 'client_status': {'desktop': 'online'}, 'activities': []}}
[2025-02-17 11:22:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:35] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2144, 'op': 0, 'd': {'user': {'username': 'johnrealnoob', 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'desktop': 'online'}, 'activities': []}}
[2025-02-17 11:22:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:35] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2145, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816553070}]}}
[2025-02-17 11:22:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:36] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2146, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🪄 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816553062}]}}
[2025-02-17 11:22:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:36] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:36] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816556537.
[2025-02-17 11:22:36] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816556537}.
[2025-02-17 11:22:36] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816556537}
[2025-02-17 11:22:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 2147, 'op': 0, 'd': {'member': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'display_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-12-18T09:36:40.650000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '668317895616626711', 'suppress': False, 'session_id': '76aaa601563ffc9c08bfa516e64ae625', 'self_video': False, 'self_mute': True, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1053969038751047700', 'discoverable': True, 'deaf': False, 'channel_id': '1053969039237591070'}}
[2025-02-17 11:22:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:38] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-02-17 11:22:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2148, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🪄 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816556060}]}}
[2025-02-17 11:22:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:39] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:40] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 11, 'd': {'user_ids': ['668317895616626711']}}
[2025-02-17 11:22:40] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 18, 'd': {'user_id': '668317895616626711', 'flags': 2}}
[2025-02-17 11:22:40] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 20, 'd': {'user_id': '668317895616626711', 'platform': 0}}
[2025-02-17 11:22:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2149, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816558071}]}}
[2025-02-17 11:22:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:41] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:41] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816561555.
[2025-02-17 11:22:41] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816561555}.
[2025-02-17 11:22:41] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816561555}
[2025-02-17 11:22:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2150, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 1 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816559060}]}}
[2025-02-17 11:22:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:42] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2151, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816563074}]}}
[2025-02-17 11:22:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:46] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:46] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816566563.
[2025-02-17 11:22:46] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816566563}.
[2025-02-17 11:22:46] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816566563}
[2025-02-17 11:22:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 2152, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTM0MTExMjYyMDkxMjIxNDA0NjpCaXdMZ1lSSTdSMWNuODZqQ1NKQU92MmswVDZUUnhRckJsVTUwVEN1RzZhUkpCRXVabnRoMm5YQnpVZ0V5RXp5RUhtVWZhM0dqMklpeVlUMjFqQkNHOHFvOUVaTmJHb1pxOEpQdUVHeXRROWdYM3psRUhJOWJWZW12bjVDa0RVRQ', 'member': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-12-18T09:36:40.650000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1341112620912214046', 'guild_locale': 'en-US', 'guild_id': '1053969038751047700', 'guild': {'locale': 'en-US', 'id': '1053969038751047700', 'features': ['COMMUNITY', 'NEWS']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'value': 'human', 'type': 3, 'name': 'music'}], 'name': 'play', 'id': '1341112539089469614'}, 'context': 0, 'channel_id': '1316225608275066931', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permissions': '2251799813685247', 'parent_id': '1053969038751047701', 'nsfw': False, 'name': 'bot', 'last_message_id': '1341111299270119536', 'id': '1316225608275066931', 'guild_id': '1053969038751047700', 'flags': 0}, 'authorizing_integration_owners': {'0': '1053969038751047700'}, 'application_id': '1109699958401159258', 'app_permissions': '2251799813685247'}}
[2025-02-17 11:22:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:48] [DEBUG   ] discord.client: Dispatching event interaction
[2025-02-17 11:22:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 2153, 'op': 0, 'd': {'webhook_id': '1109699958401159258', 'type': 20, 'tts': False, 'timestamp': '2025-02-17T18:22:45.661000+00:00', 'position': 0, 'pinned': False, 'nonce': '1341112632295292928', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1341064876176572470'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-17T15:13:02.337402+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'type': 2, 'name': 'play', 'id': '1341112620912214046', 'command_type': 1, 'authorizing_integration_owners': {'0': '1053969038751047700'}}, 'interaction': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'type': 2, 'name': 'play', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-12-18T09:36:40.650000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1341112620912214046'}, 'id': '1341112621616857088', 'flags': 128, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1316225608275066931', 'author': {'username': 'BaiCha', 'public_flags': 0, 'primary_guild': None, 'id': '1109699958401159258', 'global_name': None, 'discriminator': '0643', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '7cd4cadab5094738da3acbcfc38c145a'}, 'attachments': [], 'application_id': '1109699958401159258', 'guild_id': '1053969038751047700'}}
[2025-02-17 11:22:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:48] [DEBUG   ] discord.client: Dispatching event message
[2025-02-17 11:22:48] [DEBUG   ] discord.webhook.async_: Webhook ID 1341112620912214046 with POST https://discord.com/api/v10/interactions/1341112620912214046/aW50ZXJhY3Rpb246MTM0MTExMjYyMDkxMjIxNDA0NjpCaXdMZ1lSSTdSMWNuODZqQ1NKQU92MmswVDZUUnhRckJsVTUwVEN1RzZhUkpCRXVabnRoMm5YQnpVZ0V5RXp5RUhtVWZhM0dqMklpeVlUMjFqQkNHOHFvOUVaTmJHb1pxOEpQdUVHeXRROWdYM3psRUhJOWJWZW12bjVDa0RVRQ/callback has returned status code 204
[2025-02-17 11:22:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2154, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2074 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816568063}]}}
[2025-02-17 11:22:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:51] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:51] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816571594.
[2025-02-17 11:22:51] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816571594}.
[2025-02-17 11:22:51] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816571594}
[2025-02-17 11:22:52] [DEBUG   ] discord.player: Spawning ffmpeg process with command: ['ffmpeg', '-reconnect', '1', '-reconnect_streamed', '1', '-reconnect_delay_max', '5', '-i', 'https://rr2---sn-najern7r.googlevideo.com/videoplayback?expire=1739838168&ei=eH6zZ_W9AeXJybgPoMa5iAQ&ip=38.148.93.91&id=o-APPiW6KI6Tm97OCY819PLvPScrJnXuQVO3p0tu_uCC-p&itag=251&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1739816568%2C&mh=ZP&mm=31%2C26&mn=sn-najern7r%2Csn-a5msener&ms=au%2Conr&mv=m&mvi=2&pl=21&rms=au%2Cau&gcr=us&initcwndbps=5852500&bui=AUWDL3yFgF5nE8jwyf_RblVX1-fqg1-44QOSoFk338flNV3cydgb16hZCxO59WLlj7k9Gv-wn3QahOX9&spc=RjZbSRxeaKwAepbhlmUuCgGjsiB53LjyC2G0AJ-S9CH8RGIW9r7HKzPYebKaAXC9uA&vprv=1&svpuc=1&mime=audio%2Fwebm&ns=lCiB_39TOWM0PVKn4eoC2mAQ&rqh=1&gir=yes&clen=3278343&dur=197.861&lmt=1714713428431770&mt=1739816466&fvip=2&keepalive=yes&lmw=1&fexp=51326932&c=TVHTML5&sefc=1&txp=4532434&n=bGJ6kqPvEY5BdQ&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cgcr%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Cgir%2Cclen%2Cdur%2Clmt&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Crms%2Cinitcwndbps&lsig=AGluJ3MwRAIgdozF7nH8wnjYP79iQhReqN2YTx5_z6awJ4oIYKwRVPACIARFiMjolxC23wd4LdqgtZPge7HtXqjLUAfLZd--gAfL&sig=AJfQdSswRAIgB9X7kaPSRjl1HBWSOkUj_jX5yPL3IxFormHFXGOgQjgCIAjUM5yVMWzN9NGt9ePOzcXCfYgOLyiB6TGaBtAK7FrY', '-map_metadata', '-1', '-f', 'opus', '-c:a', 'libopus', '-ar', '48000', '-ac', '2', '-b:a', '128k', '-loglevel', 'warning', '-fec', 'true', '-packet_loss', '15', '-blocksize', '8192', '-vn', '-filter:a', 'volume=0.25', 'pipe:1']
[2025-02-17 11:22:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 1, 'delay': 0, 'ssrc': 38386}}.
[2025-02-17 11:22:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 2155, 'op': 0, 'd': {'webhook_id': '1109699958401159258', 'type': 20, 'tts': False, 'timestamp': '2025-02-17T18:22:45.661000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1341064876176572470'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-17T15:13:02.337402+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'type': 2, 'name': 'play', 'id': '1341112620912214046', 'command_type': 1, 'authorizing_integration_owners': {'0': '1053969038751047700'}}, 'interaction': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'type': 2, 'name': 'play', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-12-18T09:36:40.650000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1341112620912214046'}, 'id': '1341112621616857088', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "▶️ | Now Playing: Rag'n'Bone Man - Human (Official Video)", 'fields': [{'value': '[Watch on YouTube](https://www.youtube.com/watch?v=L3wKzyIN1yk)', 'name': '🔗 Link', 'inline': False}], 'description': 'Requested by <@668317895616626711>', 'content_scan_version': 0, 'color': 5793266}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1316225608275066931', 'author': {'username': 'BaiCha', 'public_flags': 0, 'primary_guild': None, 'id': '1109699958401159258', 'global_name': None, 'discriminator': '0643', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '7cd4cadab5094738da3acbcfc38c145a'}, 'attachments': [], 'application_id': '1109699958401159258', 'guild_id': '1053969038751047700'}}
